experiment,base_name,ROI,channel,raw_spot_count,plasmid,real_spot_count
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,12,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,13,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,14,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,15,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,16,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,17,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,18,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,19,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,20,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,21,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,22,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,23,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,24,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,25,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,26,2,2,none,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,27,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,28,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,30,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,31,2,3,none,3
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,32,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,33,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,34,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,35,2,2,none,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,36,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,37,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,38,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,39,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,40,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,41,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,42,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,43,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,44,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,45,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,46,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,47,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,48,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,50,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,51,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,52,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,53,2,2,none,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,54,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,56,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,57,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,58,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,59,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,60,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,61,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,63,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,64,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,65,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,66,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,67,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,69,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,70,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,71,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,72,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,73,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,74,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,75,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,76,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,78,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,79,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,80,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,81,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,82,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,83,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,84,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,85,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,86,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,87,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,88,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,89,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,90,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,91,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,92,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,93,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,94,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,95,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,96,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,97,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,98,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,99,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,100,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,101,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,102,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,103,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,104,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,105,2,1,none,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,106,2,2,none,2
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,107,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,108,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,109,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,110,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_utx_1_MMStack_Pos3_MIP,111,2,0,none,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,2,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,3,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,4,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,5,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,6,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,7,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,8,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,9,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,10,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,11,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,12,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,13,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,14,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,15,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,16,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,17,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,18,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,19,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,20,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,21,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,22,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,23,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,24,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,25,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,26,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,27,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,28,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,29,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,30,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,31,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,32,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,33,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,34,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,35,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,36,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,37,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,38,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,39,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,40,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,41,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,42,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,43,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,44,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,45,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,46,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,47,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,48,2,1,NT-GFP_CenX-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,49,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,51,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,52,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,53,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,54,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,55,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,56,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,57,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,58,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,59,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,60,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,61,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,62,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,63,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,64,2,1,NT-GFP_CenX-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,65,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,66,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,67,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,68,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,69,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,70,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,71,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,72,2,1,NT-GFP_CenX-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,73,2,1,NT-GFP_CenX-ZF1a,1
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,74,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,75,2,0,NT-GFP_CenX-ZF1a,0
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos9_MIP,76,2,0,NT-GFP_CenX-ZF1a,0
